group,method,molecules,records,rotatable_bond_count,aligned_RMSD,delta_aligned_RMSD,bond_outlier_rate,bond_outlier_magnitude,angle_outlier_rate,angle_outlier_magnitude,ring_bond_outlier_rate,ring_planarity_outlier_rate,clash_penetration,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,total_thresholded_validity_score,chirality_error,mean_displacement,molecule_rms_displacement,max_displacement,coordinate_unchanged,mean_torsion_change,high_flex_torsion_change,accepted,selected_step,uncertainty,rigid_gate_mean,global_safety_gate_mean,velocity_norm_mean,torsion_gate_max,torsion_contribution_max,delta_bond_outlier_rate,delta_bond_outlier_magnitude,delta_angle_outlier_rate,delta_angle_outlier_magnitude,delta_ring_bond_outlier_rate,delta_ring_planarity_outlier_rate,delta_clash_penetration,delta_severe_clash_rate,delta_chirality_error,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_total_thresholded_validity_score,COV_P,COV_R,MAT_P,MAT_R,diversity,accepted_fraction,rejected_fraction,unchanged_fraction,validity_improved_fraction,validity_worsened_fraction,RMSD_improved_fraction,RMSD_worsened_fraction,p95_displacement
unseen_update_scale_0.35,old_restrained_mmff_target,30,60,7.0,1.571605741791427,0.029801009284953276,0.1830611051991582,0.4941724206631382,0.01673122999103119,0.14610456585942302,0.058144440936545534,0.02222222222222222,0.0,0.0,0.0,3.2530689010418885,0.44022824497959745,0.0,0.12681662564476331,0.1398475715269645,0.43492452800273895,0.0,0.08378865101064245,0.08687461310376723,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2669037258252501,-2.0084961992378036,-0.035070632281713185,-0.03258566001992828,-0.21655022477110228,0.011111111111111112,0.0,0.0,0.0,0.0,0.04778173224421215,-1.0176839365813874,0.36666666666666664,0.36666666666666664,1.5716057419776917,1.5679429435481629,0.03586327358110187,1.0,0.0,0.0,1.0,0.0,0.2,0.8,0.18319921158254146
unseen_update_scale_0.35,run_a_accepted,30,60,7.0,1.543344302351276,0.0015395698448022208,0.3810737808545431,1.8348890935381255,0.04947807244025171,0.17531769834070776,0.268035121075809,0.01111111111111111,0.0,0.0,0.0,3.2064101288854565,1.212249783451423,0.0,0.0040267255398930505,0.005049921425991973,0.01182921463623643,0.05,0.0006373306051803714,0.001631222183156448,0.95,3.716666666666667,0.10520611614144097,0.11951168021187186,0.6574532756581902,0.004247950983699411,0.0,0.0,-0.06889105016986528,-0.6677795263628165,-0.0023237898324926696,-0.003372527538643529,-0.006659544631838798,0.0,0.0,0.0,0.0,0.0,0.0011229600877788496,-0.24566239810956175,0.4,0.4,1.5433443122853836,1.5392502120385567,0.025081986250976723,0.95,0.050000000000000044,0.05,0.9666666666666667,0.0,0.06666666666666667,0.9,0.0077565648010931906
unseen_update_scale_0.35,run_a_raw,30,60,7.0,1.5434327198813358,0.001627987374862035,0.3844423013428847,1.8405206426978111,0.04947807244025171,0.17531325354163224,0.268035121075809,0.01111111111111111,0.0,0.0,0.0,3.2064101288854565,1.2170250800299172,0.0,0.004253769734835562,0.00534630523082645,0.01182921463623643,0.0,0.0006549697269292665,0.0016331831759695584,0.95,3.716666666666667,0.10520611614144097,0.11951168021187186,0.6574532756581902,0.004247950983699411,0.0,0.0,-0.06552252968152364,-0.6621479772031307,-0.0023237898324926696,-0.003376972337719053,-0.006659544631838798,0.0,0.0,0.0,0.0,0.0,0.0011229600877788496,-0.24088710153106754,0.4,0.4,1.543432723854979,1.5393636615326007,0.02497137604902188,0.95,0.050000000000000044,0.0,0.9666666666666667,0.03333333333333333,0.06666666666666667,0.9333333333333333,0.0077565648010931906
unseen_update_scale_0.35,stage_b_rescued,30,60,7.0,1.5503013260662555,0.00849659355978171,0.2447498409077525,0.8759924014409383,0.02072915524089088,0.12993975329445676,0.15467483960092068,0.01111111111111111,0.0,0.0,0.0,3.1794742717279827,0.6827479855445239,0.0,0.02258341892932852,0.02479280681970219,0.05179675854742527,0.0,0.008100485167233273,0.013778631063178181,1.0,2.0,0.04162134422610204,0.08789272134502729,0.0,0.0,0.0,0.0,-0.20521499011665584,-1.6266762184600034,-0.031072707031853497,-0.048750472584894546,-0.12001982610672712,0.0,0.0,0.0,0.0,0.0,-0.02581289706969426,-0.7751641960164609,0.4,0.4,1.5503013289223115,1.5460055621961752,0.02497687010715405,1.0,0.0,0.0,1.0,0.0,0.06666666666666667,0.9333333333333333,0.03420437294989824
unseen_update_scale_0.35,upstream,30,60,7.0,1.5418047325064739,0.0,0.4499648310244083,2.502668619900942,0.05180186227274438,0.1786902258793513,0.2746946657076478,0.01111111111111111,0.0,0.0,0.0,3.205287168797677,1.4579121815609848,0.0,7.42205037814377e-07,8.225344525196003e-07,2.3672362203797093e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.5418047199646632,1.5371157227704921,0.027766157624622187,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1977883247027421e-06
rotatable_le_2,minimal_validity_target,29,34,1.3103448275862069,0.8549835173862761,0.0002697057829334818,0.03086209807801863,0.11943599309547451,0.013735994600273412,0.03111480217796333,0.024565981893703855,0.0,0.0,0.0,0.0,3.014537271596933,0.10680177339035536,0.0,0.0044743629539954685,0.006299074788199144,0.035925377160310745,0.034482758620689655,0.003284777560801213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1376738185705296,-0.534138768678531,-0.008729233984546414,-0.030530091611957497,-0.058134998355446194,0.0,0.0,0.0,0.0,0.0,0.0,-0.3457052659831443,0.7586206896551724,0.4384879004852525,0.854983517322047,1.354061010711152,0.004862982715512144,1.0,0.0,0.034482758620689655,0.9655172413793104,0.0,0.3448275862068966,0.6206896551724138,0.01382475839927792
rotatable_le_2,old_ecir_4step,29,34,1.3103448275862069,0.856363095343113,0.001649283739770281,0.13613451824619852,0.41454531477186185,0.016441306452555902,0.05469867470674217,0.0584725243649606,0.0,0.0,0.0,0.0,3.0172799286597285,0.32835934643336606,0.0,0.0080633120498909,0.009288083135696321,0.049315331503748894,0.0,0.0031121994984930315,0.0,1.0,4.0,0.03969016863868154,0.054278476356432355,0.0,0.0,0.0,0.0,-0.0324013984023497,-0.2390294470021437,-0.006023922132263924,-0.00694621908317866,-0.02422845588418944,0.0,0.0,0.0,0.0,0.0,0.002742657062794954,-0.12414769294013366,0.7586206896551724,0.4384879004852525,0.8563630943796758,1.355673059499983,0.003850912225657496,1.0,0.0,0.0,0.7586206896551724,0.2413793103448276,0.13793103448275862,0.8620689655172413,0.016913099773228166
rotatable_le_2,old_restrained_mmff_target,29,34,1.3103448275862069,0.870441502217075,0.015727690613732255,0.20002975135013976,0.44710826077337923,0.02709769245622487,0.16113080026919085,0.0924798940019361,0.0,0.0,0.0,0.0,3.2528601511260535,0.4716671030689432,0.0,0.1031463975407954,0.11637881321126017,0.34217798709869385,0.0,0.09034715319485885,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031493834701591526,-0.20646650100062633,0.004632463871405043,0.09948590647927004,0.009778913752786044,0.0,0.0,0.0,0.0,0.0,0.2383228795291195,0.019160063695443538,0.7241379310344828,0.4051545670834081,0.8704415054927612,1.3671945400279144,0.0016567364620076943,1.0,0.0,0.0,0.41379310344827586,0.5862068965517241,0.3103448275862069,0.6896551724137931,0.17098041474819184
rotatable_le_2,run_a_accepted,29,34,1.3103448275862069,0.8548595327562813,0.00014572115293864547,0.1556393426425498,0.5520507293143149,0.022465228584819828,0.05864338962971393,0.08126419846867693,0.0,0.0,0.0,0.0,3.014537271596933,0.4120422994320538,0.0,0.0006945385732902211,0.0008832224686208409,0.010100818704813719,0.43103448275862066,5.014789850724026e-05,0.0,0.5689655172413793,2.103448275862069,0.012638056979932148,0.10541841888736034,0.2516802056724655,0.0009607197148554782,0.0,0.0,-0.012896574005998414,-0.10152403245969065,0.0,-0.003001504160206893,-0.0014367817804731172,0.0,0.0,0.0,0.0,0.0,0.0,-0.04046473994144592,0.7586206896551724,0.4384879004852525,0.8548595327562813,1.3538824346173426,0.004222284809782587,0.5689655172413793,0.43103448275862066,0.43103448275862066,0.5862068965517241,0.0,0.10344827586206896,0.4827586206896552,0.003956784680485723
rotatable_le_2,run_a_raw,29,34,1.3103448275862069,0.8549454732765925,0.0002316616732498695,0.16653408694626956,0.575431704906554,0.022465228584819828,0.05871410302593019,0.08126419846867693,0.0,0.0,0.0,0.0,3.014537271596933,0.4287999659828874,0.0,0.0009629825418132582,0.0012286762854461719,0.010100818704813719,0.0,9.986915543338219e-05,0.0,0.5689655172413793,2.103448275862069,0.012638056979932148,0.10541841888736034,0.2516802056724655,0.0009607197148554782,0.0,0.0,-0.0020018297022786633,-0.0781430568674515,0.0,-0.0029307907639906324,-0.0014367817804731172,0.0,0.0,0.0,0.0,0.0,0.0,-0.023707073390612315,0.7586206896551724,0.4384879004852525,0.8549454732765925,1.353965270557794,0.004238297648984811,0.5689655172413793,0.43103448275862066,0.0,0.5172413793103449,0.4827586206896552,0.10344827586206896,0.896551724137931,0.003956784680485723
rotatable_le_2,stage_b_rescued,29,34,1.3103448275862069,0.8554049487193597,0.0006911371160170127,0.12894810549914837,0.4517836607992649,0.02108258712266026,0.051353026366118215,0.05364322521049401,0.0,0.0,0.0,0.0,3.0192035799641617,0.3294580896236484,0.0,0.0038374293541803073,0.004412773065255273,0.033041042275726795,0.2413793103448276,0.0010798212164884497,0.0,0.7586206896551724,1.5172413793103448,0.04017124337882831,0.05530530882292781,0.0,0.0,0.0,0.0,-0.039587811149399854,-0.20179110097474065,-0.0013826414621595678,-0.010291867423802614,-0.029057755038656038,0.0,0.0,0.0,0.0,0.0,0.004666308367227804,-0.12304894974985128,0.7586206896551724,0.4384879004852525,0.8554049496185677,1.3545498488920515,0.004194235043792889,0.7586206896551724,0.24137931034482762,0.2413793103448276,0.7586206896551724,0.0,0.10344827586206896,0.6551724137931034,0.01181182144209742
rotatable_le_2,upstream,29,34,1.3103448275862069,0.8547138116033427,0.0,0.16853591664854822,0.6535747617740055,0.022465228584819828,0.06164489378992083,0.08270098024915004,0.0,0.0,0.0,0.0,3.014537271596933,0.4525070393734997,0.0,5.288208195326723e-07,5.8383639268727e-07,1.6413280832239252e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7586206896551724,0.4384879004852525,0.8547138083918855,1.353626453992108,0.0046253582013064416,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.943961006480093e-07
rotatable_3_5,minimal_validity_target,37,47,3.945945945945946,1.1596608190117657,0.000863501349010983,0.04732698589764737,0.135745239522736,0.01765680991465578,0.055700278910178994,0.036975792684667816,0.009909909909909911,0.0,0.0,0.0,3.210274547687306,0.15973087801510966,0.0,0.005592419963024542,0.00782176456373374,0.05839197710156441,0.02702702702702703,0.00573240123904307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15479356609284878,-0.7410084628342727,-0.0043653456771091835,-0.06942280780247136,-0.05208485885649114,-0.0045045045045045045,0.0,0.0,0.0,0.0,-0.011958258820086092,-0.4183560927901396,0.5135135135135135,0.1704975739121437,1.1596608198172338,1.8950478547328227,0.00710751347847887,1.0,0.0,0.02702702702702703,0.972972972972973,0.0,0.43243243243243246,0.5405405405405406,0.0229221424087882
rotatable_3_5,old_ecir_4step,37,47,3.945945945945946,1.1642080046035148,0.005410686940760226,0.16266654663392016,0.47176791203988566,0.018062303711131617,0.1185394339515148,0.07002575730753911,0.014414414414414415,0.0,0.0,0.0,3.2169670153729286,0.4127458585648554,0.0,0.015147852056936638,0.01661442156025284,0.06458952464163303,0.0,0.007825200091984525,0.0,1.0,4.0,0.040844381409319674,0.06050247739295702,0.0,0.0,0.0,0.0,-0.03945400535657599,-0.404985790317123,-0.003959851880633348,-0.006583652761135553,-0.019034894233619846,0.0,0.0,0.0,0.0,0.0,-0.005265791134462731,-0.16534111224039383,0.5135135135135135,0.1704975739121437,1.1642080070199192,1.9007999864784446,0.005317151722674434,1.0,0.0,0.0,0.5945945945945946,0.40540540540540543,0.0,1.0,0.03543634638190269
rotatable_3_5,old_restrained_mmff_target,37,47,3.945945945945946,1.1839438098910693,0.025146492228314683,0.18434334933959148,0.3801756637120569,0.021335194717991997,0.12699171313323784,0.05314422036344941,0.007882882882882882,0.0,0.0,0.0,3.2806154071516485,0.39349749151523944,0.0,0.13088781547707481,0.14544579316232656,0.4022693336009979,0.0,0.10911605310802525,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017777202650904655,-0.49657803864495176,-0.0006869608737729691,0.0018686264205875027,-0.035916431177709554,-0.006531531531531532,0.0,0.0,0.0,0.0,0.05838260064425693,-0.1845894792900098,0.5135135135135135,0.1704975739121437,1.1839438123074737,1.9055272421321354,0.01164323599958742,1.0,0.0,0.0,0.4594594594594595,0.5405405405405406,0.21621621621621623,0.7837837837837838,0.18682708740234374
rotatable_3_5,run_a_accepted,37,47,3.945945945945946,1.1592105397501506,0.00041322208739615773,0.18535683883001675,0.7423524886772439,0.021654045561680924,0.12618899685204835,0.08906065154115896,0.014414414414414415,0.0,0.0,0.0,3.2222328065073915,0.5276213217295941,0.0,0.0010026299737761735,0.0012691831131335036,0.011816508136689663,0.5135135135135135,0.00013335227983613573,0.0,0.4864864864864865,1.7297297297297298,0.026179983985383768,0.10633831033231439,0.29687832570257217,0.001473537855368655,0.0,0.0,-0.01676371316047939,-0.1344012136797647,-0.00036811003008404295,0.0010659101393979949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050465649075655115,0.5135135135135135,0.1704975739121437,1.1592105381392144,1.894625890899349,0.006668941747095133,0.4864864864864865,0.5135135135135135,0.5135135135135135,0.4864864864864865,0.0,0.0,0.4864864864864865,0.004746011225506662
rotatable_3_5,run_a_raw,37,47,3.945945945945946,1.1594171954973325,0.0006198778345778182,0.19271965360117926,0.7775519794306239,0.021654045561680924,0.12613351028915998,0.09086245323556501,0.014414414414414415,0.0,0.0,0.0,3.2222328065073915,0.5455719392427856,0.0,0.001477382313365721,0.0018898990021773137,0.011816508136689663,0.0,0.00021270545248994863,0.0,0.4864864864864865,1.7297297297297298,0.026179983985383768,0.10633831033231439,0.29687832570257217,0.001473537855368655,0.0,0.0,-0.009400898389316894,-0.0992017229263847,-0.00036811003008404295,0.0010104235765096303,0.0018018016944060455,0.0,0.0,0.0,0.0,0.0,0.0,-0.03251503156246366,0.5135135135135135,0.1704975739121437,1.1594171906645234,1.8948807458619814,0.00656102507098301,0.4864864864864865,0.5135135135135135,0.0,0.43243243243243246,0.5675675675675675,0.0,1.0,0.00548646526876837
rotatable_3_5,stage_b_rescued,37,47,3.945945945945946,1.1615840716136467,0.002786753950892268,0.1412013740958394,0.4513776687955534,0.016879043378237937,0.11673800165236399,0.06553204292179765,0.014414414414414415,0.0,0.0,0.0,3.21340961034708,0.3800557924222688,0.0,0.007404236075145135,0.008193110782889028,0.0462849996984005,0.40540540540540543,0.003154911446964016,0.0,0.5945945945945946,1.1891891891891893,0.04131521244306822,0.06282475449748941,0.0,0.0,0.0,0.0,-0.06091917789465672,-0.42537603356145526,-0.0051431122135270286,-0.008385085060286361,-0.02352860861936131,0.0,0.0,0.0,0.0,0.0,-0.00882319616031199,-0.19803117838298046,0.5135135135135135,0.1704975739121437,1.1615840683917742,1.8972111972602639,0.006323796420081242,0.5945945945945946,0.4054054054054054,0.40540540540540543,0.5945945945945946,0.0,0.0,0.5945945945945946,0.02638015896081923
rotatable_3_5,upstream,37,47,3.945945945945946,1.1587973176627546,0.0,0.20212055199049614,0.8767537023570087,0.022022155591764965,0.12512308671265035,0.08906065154115896,0.014414414414414415,0.0,0.0,0.0,3.2222328065073915,0.5780869708052492,0.0,6.601299437411276e-07,7.262210690103874e-07,2.6395252916699974e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5135135135135135,0.1704975739121437,1.15879731524635,1.8940716095872827,0.007313448180620735,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4138080814518617e-06
rotatable_ge_6,minimal_validity_target,34,49,9.147058823529411,1.6865438056342743,0.0008083761614911697,0.14421505187912023,0.649807699771105,0.03654770294259138,0.09265735536909607,0.10197956339620493,0.007352941176470588,0.0,0.0,0.0,3.1821948967073896,0.4757115231794374,0.0,0.006108168859053448,0.008274362378776512,0.058235181495547295,0.029411764705882353,0.00589578237850219,0.0166533815808019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14176325491793892,-0.7816684305435047,-0.0037227170131004907,-0.022891888549030924,-0.05545322821639916,0.0,0.0,0.0,0.0,0.0,0.0033789045687210566,-0.40207927992057246,0.38235294117647056,0.1401960794978282,1.6865438091404297,2.2311394223395515,0.01340240119572948,1.0,0.0,0.029411764705882353,1.0,0.0,0.35294117647058826,0.6470588235294118,0.0180216884240508
rotatable_ge_6,old_ecir_4step,34,49,9.147058823529411,1.6990891865947668,0.013353757121983697,0.30085925330572266,1.4246276614858824,0.016781305907951558,0.09673855545235496,0.08180678635835648,0.007352941176470588,0.0,0.0,0.0,3.1597823091260557,0.7871418409830606,0.0,0.03250805625472875,0.03544734138995409,0.13316302746534348,0.0,0.01231045656673172,0.02943002459976603,1.0,4.0,0.042256507639061004,0.07738756629474022,0.0,0.0,0.0,0.0,0.014880946508663543,-0.006848468828727217,-0.023489114047740314,-0.01881068846577203,-0.0756260052542476,0.0,0.0,0.0,0.0,0.0,-0.019033683012612716,-0.09064896211694919,0.38235294117647056,0.13627450989887996,1.6990891922922695,2.2451459353460983,0.007872159729766496,1.0,0.0,0.0,0.47058823529411764,0.5294117647058824,0.0,1.0,0.06180370207875967
rotatable_ge_6,old_restrained_mmff_target,34,49,9.147058823529411,1.6965993975891787,0.010863968116395614,0.16126911583192208,0.3619152375989977,0.019283113651908934,0.09447188034006532,0.06699156865258427,0.02818627450980392,0.0,0.0,0.0,3.252452055020747,0.38982685213098495,0.0,0.13707229078692548,0.15105876359431183,0.43492452800273895,0.0,0.07789648559821002,0.19321049415670774,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12470919096513707,-1.069560892715612,-0.020987306303782937,-0.021077363578061684,-0.09044122296001982,0.020833333333333332,0.0,0.0,0.0,0.0,0.0736360628820777,-0.4879639509690249,0.38235294117647056,0.13921568674199722,1.6965993923299454,2.2433413889478233,0.017560385825002894,1.0,0.0,0.0,0.5882352941176471,0.4117647058823529,0.4411764705882353,0.5588235294117647,0.2007815107703209
rotatable_ge_6,run_a_accepted,34,49,9.147058823529411,1.6866938235128628,0.0009583940400796779,0.2455685621346621,1.0555442439063507,0.03862060748917215,0.112477723724784,0.15278221316197338,0.007352941176470588,0.0,0.0,0.0,3.1798068392749443,0.7363298158700619,0.0,0.0023128737797075954,0.002870985650727174,0.01182921463623643,0.38235294117647056,0.00043421781308151204,0.0014835745224605918,0.6176470588235294,2.3970588235294117,0.06685309407219071,0.10687342080671121,0.35178481406696577,0.002500733214059009,0.0,0.0,-0.04040974466239705,-0.37593188640825886,-0.0016498124665197205,-0.003071520193342996,-0.004650578450630693,0.0,0.0,0.0,0.0,0.0,0.0009908471362754555,-0.14146098722994793,0.38235294117647056,0.1401960794978282,1.6866938340313293,2.2315774121705223,0.011272425982443726,0.6176470588235294,0.38235294117647056,0.38235294117647056,0.6176470588235294,0.0,0.0,0.6176470588235294,0.007716803241055458
rotatable_ge_6,run_a_raw,34,49,9.147058823529411,1.6867931388756807,0.0010577094028977787,0.2482181952389724,1.059500564547146,0.03862060748917215,0.11254502299775862,0.15278221316197338,0.007352941176470588,0.0,0.0,0.0,3.1798068392749443,0.7399853539528147,0.0,0.002503134668479427,0.0031183835479382917,0.01182921463623643,0.0,0.0004568110189746435,0.00154167327341651,0.6176470588235294,2.3970588235294117,0.06685309407219071,0.10687342080671121,0.35178481406696577,0.002500733214059009,0.0,0.0,-0.03776011155808673,-0.3719755657674635,-0.0016498124665197205,-0.0030042209203683715,-0.004650578450630693,0.0,0.0,0.0,0.0,0.0,0.0009908471362754555,-0.1378054491471951,0.38235294117647056,0.1401960794978282,1.6867931476410698,2.231675097170998,0.011278609471286045,0.6176470588235294,0.38235294117647056,0.0,0.6764705882352942,0.3235294117647059,0.0,1.0,0.007716803241055458
rotatable_ge_6,stage_b_rescued,34,49,9.147058823529411,1.6908778784906162,0.005142449017833261,0.17176815275760257,0.5415651235072052,0.01892927340368795,0.08490194807253669,0.0919105801731348,0.007352941176470588,0.0,0.0,0.0,3.1765735376548876,0.4465777154058314,0.0,0.012964533632916353,0.014138236673217949,0.05179675854742527,0.5,0.005174704781144529,0.012552293935133255,0.5,1.0,0.041364058468709976,0.08167694344678346,0.0,0.0,0.0,0.0,-0.11421015403945656,-0.8899110068074044,-0.02134114655200392,-0.03064729584559031,-0.06552221143946928,0.0,0.0,0.0,0.0,0.0,-0.0022424544837810136,-0.43121308769417843,0.38235294117647056,0.1401960794978282,1.6908778837498497,2.2356320716002407,0.011579200570635936,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.03394433353096246
rotatable_ge_6,upstream,34,49,9.147058823529411,1.685735429472783,0.0,0.28597830679705916,1.4314761303146095,0.04027041995569187,0.115549243918127,0.1574327916126041,0.007352941176470588,0.0,0.0,0.0,3.1788159921386696,0.8777908031000098,0.0,7.703420709169543e-07,8.509503865471903e-07,2.6656007321435027e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38235294117647056,0.1401960794978282,1.6857354237752802,2.230323421604493,0.012595639947582693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2765831030492336e-06
ring,minimal_validity_target,100,130,4.95,1.2504446169920265,0.0006725580710917711,0.0754941108636558,0.30579679454327563,0.022942677102983,0.06113589665386826,0.05547822959721088,0.006166666666666667,0.0,0.0,0.0,3.1439636562879265,0.25181485702980233,0.0,0.0054435380550559385,0.00753406778594325,0.05839197710156441,0.03,0.005078139959769032,0.005662149737472646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14539853351190687,-0.6948406405502464,-0.005412379540503025,-0.042323407561052594,-0.05498464489355683,-0.0016666666666666666,0.0,0.0,0.0,0.0,-0.0032757282100666953,-0.39175323664045814,0.54,0.237912260517478,1.2504446184635163,1.852432802952826,0.008596861381083726,1.0,0.0,0.03,0.98,0.0,0.38,0.6,0.020659668603911992
ring,old_ecir_4step,100,130,4.95,1.256792582795024,0.007020523874089122,0.20195777866989373,0.7791456736437976,0.01715667525306344,0.0926133150808164,0.07068086963146925,0.007833333333333333,0.0,0.0,0.0,3.139614960102163,0.5155684040689132,0.0,0.018995804882142694,0.020892976159229873,0.13316302746534348,0.0,0.007983417121286038,0.01000620836392045,1.0,4.0,0.04098978262394667,0.06443844731897115,0.0,0.0,0.0,0.0,-0.018934865705668925,-0.22149176144972443,-0.011198381390422583,-0.010845989134104457,-0.03978200485929847,0.0,0.0,0.0,0.0,0.0,-0.007624424395828997,-0.1279996896013472,0.54,0.23657892685383558,1.2567925853468478,1.8597908002696932,0.005760644990950823,1.0,0.0,0.0,0.6,0.4,0.04,0.96,0.05256803836673497
ring,old_restrained_mmff_target,100,130,4.95,1.267331040482968,0.017558981562033296,0.18104716653004288,0.3933775719814003,0.02230861149961129,0.12583530525298556,0.0692596641369164,0.0125,0.0,0.0,0.0,3.262990843179719,0.41491866147516704,0.0,0.124945525880903,0.1389247789233923,0.43492452800273895,0.0,0.09305841917986982,0.06569156801328063,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03984547784551978,-0.6072598631121218,-0.006046445143874734,0.022376001038064714,-0.04120321035385132,0.004666666666666666,0.0,0.0,0.0,0.0,0.11575145868172614,-0.22864943219509345,0.53,0.22791226029396058,1.2673310405388474,1.8642675684392451,0.010758982074330561,1.0,0.0,0.0,0.49,0.51,0.32,0.68,0.18678250014781952
ring,run_a_accepted,100,130,4.95,1.2502930642012506,0.000521005280315876,0.19721075085923076,0.7936501752398908,0.027657919693738223,0.10193893789430149,0.10846501110121608,0.007833333333333333,0.0,0.0,0.0,3.147576272524327,0.5650642932710664,0.0,0.0013587663616519308,0.0017018673890066794,0.01182921463623643,0.445,0.000211517290554184,0.0005044153376366012,0.555,2.065,0.03608168258331716,0.10625347937457263,0.3024390769377351,0.0016740670165745542,0.0,0.0,-0.02368189351633191,-0.20698725985363126,-0.0006971369497478008,-0.0015203663206193596,-0.0019978633895516395,0.0,0.0,0.0,0.0,0.0,0.0003368880263336549,-0.07850380039919401,0.54,0.237912260517478,1.250293067181483,1.852373805809766,0.007524595875293016,0.555,0.44499999999999995,0.445,0.56,0.0,0.03,0.53,0.007121750863734633
ring,run_a_raw,100,130,4.95,1.2504282168019563,0.0006561578810214997,0.2039953434281051,0.8147996187582612,0.027657919693738223,0.10196179650374688,0.10913167772814632,0.007833333333333333,0.0,0.0,0.0,3.147576272524327,0.577808627998825,0.0,0.0016769621803541669,0.002115829159884015,0.01182921463623643,0.0,0.00026297881894834065,0.0005241689129616134,0.555,2.065,0.03608168258331716,0.10625347937457263,0.3024390769377351,0.0016740670165745542,0.0,0.0,-0.01689730094745755,-0.18583781633526086,-0.0006971369497478008,-0.0014975077111739664,-0.0013311967626214026,0.0,0.0,0.0,0.0,0.0,0.0003368880263336549,-0.06575946567143547,0.54,0.237912260517478,1.2504282179940491,1.8525253374688326,0.007491412814706564,0.555,0.44499999999999995,0.0,0.54,0.46,0.03,0.97,0.007121750863734633
ring,stage_b_rescued,100,130,4.95,1.2527520203124731,0.0029799613915383817,0.14804063094779848,0.48215914107859137,0.018795149272773416,0.08695210060221142,0.07105298845097423,0.007833333333333333,0.0,0.0,0.0,3.1445655968206876,0.38799991242508014,0.0,0.008260363295707548,0.009118155647487072,0.05179675854742527,0.39,0.003239865013747476,0.004267779937945307,0.61,1.22,0.04100006906315684,0.06705385949462653,0.0,0.0,0.0,0.0,-0.07285201342776418,-0.5184782940149307,-0.009559907370712608,-0.01650720361270942,-0.03940988603979349,0.0,0.0,0.0,0.0,0.0,-0.0026737876773049174,-0.2555681812451803,0.54,0.237912260517478,1.25275202116929,1.8549025035090745,0.007493061032146215,0.61,0.39,0.39,0.61,0.0,0.03,0.58,0.03288716906681657
ring,upstream,100,130,4.95,1.249772058920935,0.0,0.22089264437556266,1.000637435093522,0.02835505664348602,0.10345930421492085,0.11046287449076772,0.007833333333333333,0.0,0.0,0.0,3.1472393844979933,0.6435680936702605,0.0,6.595224209604567e-07,7.273374808391963e-07,2.6656007321435027e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.237912260517478,1.2497720551583915,1.8516681305505336,0.008329847287386656,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2613921484216915e-06
non_ring,upstream,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non_ring,old_ecir_4step,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non_ring,stage_b_rescued,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
